序号,数组1,数组2,数组3
536,8.015705319477096,8.737078425904226,7.510124933585494
537,8.013624258132475,8.738588650960047,7.5106990537257525
538,8.015561659230219,8.738053723245146,7.511409038634871
539,8.01366213853933,8.735166058103289,7.511515761039771
540,8.013960633370473,8.734790251125348,7.509818142630548
541,8.015670444706338,8.733488271904132,7.510851408873651
542,8.013577567236826,8.733809794570243,7.508468005912087
543,8.014380072036532,8.731992172047551,7.508345225282394
544,8.01378736360009,8.73222686148213,7.508411657054905
545,8.01286085440163,8.733330348719251,7.507680034037403
546,8.012440384806126,8.732248996956884,7.507579605504577
547,8.014210253953802,8.734238015712506,7.5061182937762
548,8.017680481488174,8.733778751800257,7.506719585438886
549,8.01423918307181,8.73368241760513,7.507970751936099
550,8.016130770014323,8.735938121168646,7.5079795800158236
551,8.013938995089273,8.737455042539478,7.51279590783108
552,8.010890524866628,8.736793219955413,7.513425979104503
553,8.012653712343141,8.736092568550479,7.513229506788719
554,8.014160289098504,8.73674666346437,7.511654168921987
555,8.014293720965343,8.73643538833754,7.509078097367997
556,8.015772109043752,8.73624810341919,7.509744256342471
557,8.0139093386679,8.736575896665057,7.508749323368071
558,8.013309695899562,8.734207054454368,7.510011650351848
559,8.014747839420034,8.73388228267586,7.5090278187788275
560,8.014027304532918,8.732792823297544,7.508105931214749
561,8.01489636808444,8.733623339173281,7.509815377707202
562,8.014488008770211,8.73330090224221,7.508615712914356
563,8.016572996005104,8.733589497533595,7.509037049300092
564,8.015052426711595,8.735243404456664,7.509492773053204
565,8.014189533912,8.7352079736046,7.509714447872185
566,8.015052003096333,8.735732495838974,7.509373025992193
567,8.014685375336198,8.735724445058981,7.508755190467671
568,8.014914943181196,8.736716637786557,7.509935913848857
569,8.015462600195862,8.73653092318045,7.510760890558533
570,8.01234032643127,8.735727676242242,7.510696133713699
571,8.016701766390899,8.736991309179519,7.511224918719653
572,8.015183764034726,8.735729239217836,7.509962144341926
573,8.01555601479449,8.73505500004895,7.51055974756028
574,8.016366674726228,8.734340626121137,7.509834489610561
575,8.013142828717978,8.734474858601098,7.509469631960734
576,8.014678722174587,8.733348463245067,7.50953768825796
577,8.014519085397188,8.733259307402786,7.508766913263788
578,8.014441358869375,8.732668147388098,7.508199249640535
579,8.01568153365772,8.732858567841914,7.5081901069636805
580,8.014182954453515,8.73428866261323,7.5082515280217805
581,8.01677003282307,8.733112909313157,7.509167012629118
582,8.013428128179768,8.733743879409401,7.50857696286919
583,8.01357878537026,8.735350005461061,7.509517370515628
584,8.013560337478447,8.735481745859403,7.510409853883113
585,8.013613711655623,8.737346845325213,7.5091061689895415
586,8.016004524365686,8.737343365557967,7.510928215661512
587,8.015711836276317,8.738252226868147,7.508672821054141
588,8.0156556403012,8.737340129729128,7.50917499911416
589,8.01684030913137,8.73679059289709,7.511188745424316
590,8.013580941583042,8.736300908593519,7.508594264334648
591,8.014228658842365,8.733971759497665,7.510182608090688
592,8.013199504209249,8.734568582955262,7.509352196721226
593,8.013162249673169,8.732691993335667,7.509541222841352
594,8.013228360545861,8.732680841343525,7.509022871873567
595,8.014581893999965,8.734933397513323,7.507080825019023
596,8.01505951007922,8.73358208608736,7.5097586662599545
597,8.01311689227116,8.733055654441642,7.507601301290697
598,8.011258410842151,8.731349150590475,7.507740394687136
599,8.011903850149787,8.73458151470303,7.511059186987633
600,8.009830077842008,8.732903706048413,7.509969887384778
601,8.017117186029376,8.732609133879931,7.509905888984118
602,8.018924267418244,8.736302478277002,7.506665507263665
603,8.016943417056225,8.736239121902122,7.509293460653962
604,8.015678207522242,8.73792201460795,7.510539494791358
605,8.01351494737241,8.736943164926796,7.509833280968988
606,8.015029400662234,8.737784729908048,7.510236000196944
607,8.014855918192909,8.73709833690306,7.5082991125498
608,8.014135804203528,8.734364589024699,7.509856411210478
609,8.01463894351131,8.734505740928961,7.509438696535217
610,8.013451251396308,8.733881871647638,7.508353808512655
611,8.013292424035411,8.732602716638718,7.5097298847098
612,8.013493811938664,8.731851481758925,7.507293676003523
613,8.013852491870388,8.732665535089586,7.507754610177127
614,8.014468669981346,8.733179727392299,7.5072481097287325
615,8.012644656093062,8.734722838364165,7.508311461268276
616,8.01467323745397,8.735672607347635,7.508250531982402
617,8.014052027926057,8.735405134982015,7.507557811419921
618,8.013257701563436,8.736431357003557,7.509109118249341
619,8.01519014760981,8.73667018789989,7.509476143704422
620,8.012793171109047,8.736486575634174,7.51000840355509
621,8.0144977439935,8.736964655863055,7.511475706067104
622,8.013724621297397,8.736534631221852,7.5108557982373565
623,8.013724049906715,8.736914296272287,7.510852301778201
624,8.01437490562552,8.734559315814485,7.509332064981546
625,8.013645323918784,8.734866360340266,7.507296911906148
626,8.015795431702413,8.73450247015077,7.50764494817558
627,8.013908252835956,8.734167632062405,7.506704910944143
628,8.012031506782664,8.732999395642272,7.508224605430732
629,8.012849120226232,8.731421479737866,7.5088536364382605
630,8.01253465019326,8.733284813365643,7.50871047997668
631,8.015586083423953,8.73349716617576,7.509644977631743
632,8.015210456442812,8.73379388223276,7.508175213870009
633,8.016356009284582,8.73476225009052,7.5078131198594065
634,8.016846926672036,8.734992989294645,7.507891241966679
635,8.015499748930393,8.737570834109023,7.508188049629761
636,8.015173308360035,8.735812857492173,7.509413447004802
637,8.015459348277043,8.737734047077593,7.509374874796591
638,8.016265511885948,8.738031062938244,7.511188455233002
639,8.015393316231618,8.735947112231756,7.510764809563224
640,8.01471085427884,8.737381751784563,7.509795972936719
641,8.016304621964142,8.736247778007451,7.511597317705126
642,8.01354017726712,8.735863790235362,7.509541070797676
643,8.013610611080747,8.734024177379206,7.508871277513338
644,8.01376711969181,8.733805996429316,7.508819872465511
645,8.014546739526182,8.734042645935554,7.50760250182909
646,8.013690836393776,8.732345983992724,7.508325021040928
647,8.013670374252447,8.73219197768513,7.505392864204061
648,8.014539734038609,8.731179954185407,7.505034214119277
649,8.011179109832534,8.731611821886252,7.507785964712656
650,8.014998614357918,8.73340940629927,7.505661360020927
651,8.01513133027624,8.735595154939132,7.507713599277826
652,8.0123298409058,8.738275901651516,7.508788912672304
653,8.013421502871028,8.737510836034899,7.511144640715949
654,8.015337597481912,8.737093221331055,7.510075477455194
655,8.015010645419123,8.736146423156548,7.509779365536795
656,8.014956947309397,8.73712384852077,7.511692979970552
657,8.015308839942481,8.737208044580523,7.510496927330804
658,8.01545743780639,8.736364846580155,7.509793508964527
659,8.014650386368974,8.735290907232402,7.50860069495255
660,8.01380410411017,8.734586492878767,7.508902581732423
661,8.014053845666574,8.734322271196476,7.509563481157305
662,8.013818758973676,8.733434547947484,7.50738557009659
663,8.013939848994431,8.734760095525749,7.507363158487914
664,8.014872844940625,8.735076009883448,7.507678170532454
665,8.014916118984752,8.734574430401516,7.508324876340576
666,8.01446680921255,8.734509761387741,7.5088756813863755
667,8.015485508866767,8.734911561172485,7.509333939542869
668,8.015145005574421,8.736809774688412,7.510147374102338
669,8.015347496126628,8.73539386201852,7.5096456694984095
670,8.014165015821115,8.735429338612734,7.509322672424198
671,8.015048936862431,8.73588007647595,7.509993427779613
672,8.013844868151859,8.73610442099246,7.510329055146645
673,8.013450712416194,8.737036525167515,7.510459538312923
674,8.015219890431581,8.735985273977317,7.509637855236828
675,8.014661604696874,8.736671478134948,7.5094175018015745
676,8.015167817011394,8.735122312124659,7.509972772572328
677,8.014138414444375,8.73370224357015,7.5090047694384845
678,8.014024984247015,8.733714966819209,7.508094469680817
679,8.015488369757552,8.732998340519334,7.508753992262634
680,8.01454159502425,8.734836203654133,7.507463916437717
681,8.015282004909164,8.733068852950629,7.508535409197374
682,8.013120153279424,8.733208213035148,7.50829205240312
683,8.012665344452962,8.735459102056971,7.50900571831186
684,8.012334392967473,8.734688449803901,7.509360156562241
685,8.012683207645853,8.735471977087562,7.508015288555458
686,8.015251077833682,8.73583403581222,7.510065367772727
687,8.014625018031225,8.736588384382976,7.509426543181955
688,8.014186115743993,8.735422297626458,7.509239435770538
689,8.016677174827894,8.73583458689365,7.510825144947096
690,8.015144619506732,8.735845635900816,7.509064073693731
691,8.014887684412177,8.735205895046343,7.511075139681447
692,8.014764601994822,8.736155146732793,7.509567326339146
693,8.014086113509023,8.734747979866361,7.509378431936496
694,8.013982396095981,8.734659882035775,7.509743037778215
695,8.014191498902003,8.73552258180602,7.507837848878587
696,8.014962938877884,8.734292493264089,7.5098655698139405
697,8.012599705271013,8.733243063585208,7.508637223542919
698,8.010137181067568,8.732362125877128,7.509042905866038
699,8.01115987465631,8.733928179287124,7.511394983229153
700,8.009539808788597,8.732472296007524,7.510006919928124
701,8.015158009339844,8.731945563899817,7.509617933300982
702,8.019303443866193,8.734927524235223,7.5062543127326045
703,8.017703172834473,8.736666737241976,7.508650858101215
704,8.016329638015968,8.736542191561446,7.5104497875845
705,8.01488867705808,8.736517887250645,7.5108910642508535
706,8.015451047785382,8.73788885203526,7.511841887387267
707,8.016652937240984,8.736810216459869,7.510311226343432
708,8.014506621236452,8.735960052960808,7.509877818509661
709,8.0157253081394,8.735116268627946,7.509688549357612
710,8.014504704413863,8.734961188054603,7.509845421535963
711,8.01410193680333,8.733902834475549,7.509744289247948
712,8.013964186233615,8.732592767415333,7.507379330478849
713,8.014378168571923,8.733736746718549,7.5087736446946565
714,8.013354041475095,8.732521952599027,7.5085400938871585
715,8.012432055771306,8.733421026621398,7.508431107269608
716,8.014578599516062,8.733513526342568,7.508816743620139
717,8.014657848251904,8.732918510304419,7.508809896639569
718,8.013780921781047,8.73431109285098,7.5098517192662655
719,8.014786359702999,8.734174001696422,7.50993065744223
720,8.012762391410446,8.736371315738893,7.509694452835821
721,8.014690341111274,8.737415932448394,7.510382414673735
722,8.01466405372713,8.737572639678087,7.50986117167097
723,8.014594483290564,8.738139306715366,7.511040423909548
724,8.014316939741983,8.735148464654731,7.510773217322024
725,8.013742860138398,8.736136478935089,7.510576777808621
726,8.013469021122908,8.73504472359569,7.510456781712336
727,8.013583805265824,8.733678481963686,7.509337407075102
728,8.013254163282184,8.733927467800457,7.509429791027081
729,8.013954535939522,8.732476747424526,7.5095416576915
730,8.013690524741111,8.734151370752052,7.507515530276772
731,8.014172827218216,8.732759857010555,7.5073858529889685
732,8.014409803058829,8.733957214421512,7.506599924178916
733,8.014922087753526,8.735240627907611,7.507143303933206
734,8.0159887611983,8.733723038675041,7.507501912537276
735,8.01561766384868,8.7354280966564,7.508124813598998
736,8.014924579702948,8.734390233322495,7.508423376050818
737,8.014766191299163,8.73676606378523,7.510433671391645
738,8.0140749989782,8.737093499705152,7.510741477935627
739,8.013124079396906,8.736914518987348,7.509484587890869
740,8.01588365462167,8.738847605131625,7.509827358408847
741,8.015836631621895,8.737419601598189,7.5108533051573865
742,8.015072749678543,8.736372204684022,7.509227098625801
743,8.01358174367426,8.735014008606422,7.5094242097899135
744,8.01412932182644,8.73525524236698,7.5089395397541425
745,8.014486220954236,8.734005623943734,7.508934540197696
746,8.012356096585394,8.7315449120336,7.508549433048194
747,8.0168066126494,8.733828762532998,7.506269986497619
748,8.01846418799027,8.734511880630192,7.507307490657608
749,8.014226157162685,8.731663356230731,7.505216209255469
750,8.015757837868271,8.73361047093497,7.5046484137294796
751,8.012607765454499,8.735754494853515,7.508103939236678
752,8.01020678622879,8.734234286924575,7.510752673138286
753,8.010895471997035,8.734408875736625,7.511283940418459
754,8.013373341406608,8.735554986193634,7.510681621210696
755,8.014475508728113,8.736741489401359,7.51043280417308
756,8.014087685731354,8.736616828570837,7.511727643587587
757,8.014210872761739,8.735812163412447,7.510644206884872
758,8.013169757582327,8.737053015365346,7.5104497742198975
759,8.01622334853177,8.736613106859542,7.509306348229058
760,8.01606322167709,8.736545448186117,7.509398556858094
761,8.014988946292561,8.736288100117479,7.51015305046403
762,8.014806739137592,8.734677618798141,7.5097154626789075
763,8.013462114306083,8.73496052256324,7.509270180254008
764,8.013457734724625,8.733082578510777,7.50673933994321
765,8.01523449809656,8.732842124770734,7.5078622941843465
766,8.014674998188843,8.731800107881552,7.506671695778822
767,8.016446803804024,8.732440414550721,7.507604317134529
768,8.013284268544021,8.73477180179142,7.507936033802539
769,8.013958469431469,8.733616342919136,7.508520528184723
770,8.01440449691325,8.735898731821376,7.50794044308041
771,8.01571045069821,8.737012146090668,7.508669760176064
772,8.014650313770911,8.735733024217195,7.509455717906696
773,8.014053703082523,8.736869728305594,7.509590805949859
774,8.015255921411262,8.735933667484288,7.510435299426768
775,8.014405388923496,8.737096748335194,7.511011549490873
776,8.015003299260206,8.735771877061495,7.5107941259323665
777,8.017010178816397,8.735698987099182,7.511032023512761
778,8.016701471782326,8.736549540024997,7.509845104567076
779,8.014943885858077,8.734666542539589,7.509865527766489
780,8.015296053757739,8.73519460773337,7.509288431631131
781,8.01553385461427,8.732791889579635,7.508398992448146
782,8.015457213070832,8.732062667385815,7.508013280011801
783,8.013514218321601,8.732702874652597,7.507481404402551
784,8.013202159092234,8.73166591340201,7.508560506663055
785,8.015277387576145,8.73395037702523,7.5070442800257755
