t,sync_wavelet_extra,async_wavelet_extra
2.2765,-0.0003742993016830789,-0.001037307117823186
2.277,-0.0006948088424864546,-0.0013933907761194426
2.2775,-0.0008754727468708401,-0.0015533431001495091
2.278,-0.0008841447092197369,-0.0014992435837869553
2.2785,-0.0007286492915206646,-0.0012530391932971405
2.279,-0.0004667002845489418,-0.0008844019417918627
2.2795,-0.00019267837828324343,-0.0004989868138125895
2.28,7.124885148421202e-11,-0.00020203257775781982
2.2805,6.131012875040223e-05,-5.523494446300869e-05
2.281,4.929641903501107e-06,-5.475517838617267e-05
2.2815,-0.00010661745668457755,-0.00014467563602779844
2.282,-0.00020115556996526602,-0.0002550358445197502
2.2825,-0.00023474225633295182,-0.0003383880579305944
2.283,-0.00020699826823426766,-0.00038444695121082277
2.2835,-0.00015041024488289068,-0.00041111046836922525
2.2840000000000003,-0.00010652763944136798,-0.000445285394554025
2.2845,-0.00010606376597274854,-0.0005083855701365318
2.285,-0.0001618423884664407,-0.0006119448820757902
2.2855,-0.00027203265322067526,-0.0007588575896827854
2.286,-0.00042531777689144504,-0.000943206090248065
2.2865,-0.0006024105860102486,-0.0011466116911709695
2.287,-0.0007753302935341581,-0.0013357054113471334
2.2875,-0.0009099624565482469,-0.0014671771796520715
2.2880000000000003,-0.0009748569375995564,-0.0015018178234488901
2.2885,-0.0009527305237852573,-0.0014210920384020043
2.289,-0.0008473586555951002,-0.001236220896154004
2.2895,-0.0006814802100393058,-0.0009843829428849494
2.29,-0.00048825775275305626,-0.0007158595785844105
2.2905,-0.0003028525686266451,-0.0004813287777985715
2.291,-0.00015787012780372082,-0.00032492055178337466
2.2915,-8.021175223155067e-05,-0.0002801145570870533
2.2920000000000003,-8.46108626881614e-05,-0.00036186143820351666
2.2925,-0.00016412255163566236,-0.0005545433679653635
2.293,-0.00028512212219527805,-0.0008055230241038265
2.2935,-0.0003954652904621924,-0.0010362740159334826
2.294,-0.00044623701643793894,-0.001172244934534796
2.2945,-0.0004160697283493831,-0.0011766387019980194
2.295,-0.00032249574093564423,-0.0010667015434999774
2.2955,-0.00021205611992921827,-0.0009011676779875151
2.2960000000000003,-0.00013484363597912884,-0.0007468743328687608
2.2965,-0.00011917087803539426,-0.0006458613169261387
2.297,-0.00016088458558329157,-0.0006017005072945704
2.2975,-0.00023115007486781394,-0.0005888799474301283
2.298,-0.0002947855259973184,-0.0005742841391473212
2.2985,-0.00032665539467218146,-0.000535508011378389
2.299,-0.00031816585448006193,-0.0004675483786731459
2.2995,-0.00027460878146090854,-0.0003797638604185103
2.3000000000000003,-0.00020976247880859,-0.000290471286406624
2.3005,-0.00014301994873148845,-0.00022418393576827087
2.301,-9.862952924197524e-05,-0.00021000240840649145
2.3015,-0.00010235241804570371,-0.00027584634008489693
2.302,-0.0001723832298136846,-0.0004362001429720073
2.3025,-0.00030764050741765496,-0.0006784927168577502
2.303,-0.0004816229251733304,-0.0009580559980827064
2.3035,-0.000648446576547757,-0.0012083975981745463
2.3040000000000003,-0.0007596660707796025,-0.001363791664075058
2.3045,-0.0007824800529678894,-0.0013824420496297038
2.305,-0.0007090575890535708,-0.0012579521342760912
2.3055,-0.0005539548481374208,-0.0010153343511643124
2.306,-0.0003453443921171308,-0.0006984370234835518
2.3065,-0.00011805937471615248,-0.00035925343991916763
