t,x,Sync,Async,Rod,Pos
0.888,-0.0007765081,-0.000594339847882289,-0.00045804475578710397,-0.0005618609925134144,-3.247885536887466e-05
0.8885000000000001,-0.0015875080999999,-0.0008725312583677394,-0.0009503499725544302,-0.0008675600167719656,-4.971241595773829e-06
0.889,-0.0006145080999999,-0.00012588981374327384,-0.0005516099448111445,-0.00014891280568467207,2.302299194139821e-05
0.8895000000000001,0.0003584919,-3.0095091780273278e-05,5.740002019214688e-05,-7.885866639700234e-05,4.876357461672899e-05
0.89,-0.0011010081000001,-2.3831058138022778e-06,-0.0006502332387422723,-7.211394466657426e-05,6.97308388527719e-05
0.8905000000000001,-0.0033710080999997,-0.001741679004005164,-0.0015917364884152462,-0.0018255513667437466,8.387236273858297e-05
0.891,-0.0015870080999994,-0.0008155646470862883,-0.000675930417125289,-0.0009053685224727167,8.980387538642843e-05
0.8915000000000001,0.0013319919000002,0.0008989654858068152,0.0007058518420012805,0.0008120207267957568,8.694475901105847e-05
0.892,-0.0006140080999998,-0.0006010395775257772,-0.00014127129229232703,-0.0006766144613697068,7.557488384392942e-05
0.8925000000000001,-0.0033715080999997,-0.001334917865122331,-0.00169357459690949,-0.0013917250776073094,5.680721248497831e-05
0.893,-0.0030475080999998,-0.001622381313267748,-0.001728218814643445,-0.0016548601686366226,3.247885536887467e-05
0.8935000000000001,-0.0006145080999999,-0.00029791174338896387,-0.00041106444147393656,-0.00030288298498473774,4.97124159577384e-06
0.894,-0.0035335080999993,-0.0015848024696388451,-0.0018910483434370988,-0.001561779477697447,-2.302299194139821e-05
0.8945000000000001,-0.0019115080999991,-0.001306170748522324,-0.001222279374075305,-0.0012574071739055955,-4.8763574616728996e-05
0.895,0.0037644919000004,0.002087009901087297,0.001667327739868717,0.0021567407399400687,-6.97308388527719e-05
0.8955000000000001,0.0026289919000004,0.0010863541856398783,0.0012120562765216211,0.0011702265483784615,-8.387236273858297e-05
0.896,0.0006829919000001,0.0002641711584412562,-0.00012248057860350927,0.00035397503382768466,-8.980387538642845e-05
0.8965,-0.0019115080999995,-0.00082240122774598,-0.001790580583614598,-0.0007354564687349215,-8.694475901105847e-05
0.897,3.44919000001001e-05,-0.00040119818472012246,-0.0005855916407047568,-0.0003256233008761929,-7.557488384392943e-05
0.8975,0.0026289918999999,0.0015120347140811544,0.0009309934642393579,0.0015688419265661327,-5.6807212484978336e-05
0.898,0.0013314919000001,0.00045966105937405097,0.0003134793511371294,0.0004921399147429256,-3.247885536887467e-05
0.8985,0.0023049919,0.0010737178340784756,0.0009101798575857494,0.0010786890756742493,-4.971241595773845e-06
0.899,3.4991899999799896e-05,0.00019886109410739944,1.6058564111102226e-05,0.0001758381021660012,2.3022991941398196e-05
0.8995,-0.0004520080999999,-0.00043534599992777547,1.9306313826276612e-05,-0.00048410957454450457,4.876357461672898e-05
0.9,0.0014939919000001,0.0012951178026302207,0.000867613764453651,0.0012253869637774487,6.97308388527719e-05
0.9005,3.449190000009983e-05,-3.89299127451991e-05,0.00011993882131969303,-0.00012280227548378203,8.387236273858297e-05
0.901,-0.0011005080999999,-0.00057231373805095,-0.00038732555517102693,-0.0006621176134373784,8.980387538642845e-05
0.9015,-0.0012630080999996,-0.0003985354235239677,-0.0010417133853120846,-0.00048548018253502615,8.69447590110585e-05
0.902,-0.0011010080999996,-0.0008445386678998585,-0.0013444166013742518,-0.0009201135517437879,7.557488384392943e-05
0.9025,-0.0025605080999996,-0.0009294187750426764,-0.0018969034099550486,-0.0009862259875276546,5.6807212484978336e-05
0.903,-0.0033715080999993,-0.0017843804030528863,-0.0024409618403942977,-0.0018168592584217606,3.247885536887467e-05
0.9035,-0.0015870080999995,-0.0007841626538972348,-0.0018934267652497565,-0.0007891338954930085,4.971241595773845e-06
0.904,-0.0019115080999996,-0.0007738015588370264,-0.001990307582121203,-0.0007507785668956281,-2.302299194139821e-05
0.9045,-0.0025610080999997,-0.0016309216596177315,-0.0021392633662255848,-0.0015821580850010027,-4.8763574616729e-05
0.905,-0.0012630080999999,-0.0004267391875249667,-0.0016586870814254177,-0.00035700834867219487,-6.97308388527719e-05
0.9055,-0.0015870080999999,-0.0010216467260405766,-0.0017087540231150548,-0.0009377743633019936,-8.387236273858299e-05
0.906,-0.0015875080999999,-0.0008710779295863782,-0.0012211802462961227,-0.0007812740541999496,-8.980387538642845e-05
0.9065,-0.0009390081,-0.000336152140010294,-0.0006539175641723571,-0.0002492073809992356,-8.694475901105847e-05
0.907,-0.0004525081,-0.0006446972721647691,-9.824014385160021e-05,-0.0005691223883208398,-7.557488384392942e-05
0.9075,-0.0001280080999994,0.00013353380123512078,0.00017922526797750608,0.00019034101372009907,-5.6807212484978336e-05
0.908,-0.0004520080999994,-0.0004320880274886982,-0.0002572411964532631,-0.00039960917211982354,-3.247885536887467e-05
0.9085,0.0010079919000002,0.00042521692065131627,0.0006307930841678993,0.00043018816224709013,-4.971241595773823e-06
0.909,0.0019804919000003,0.0011716120078248064,0.0013259421541051703,0.0011485890158834083,2.3022991941398203e-05
0.9095,0.0010069919000001,0.0002941530860655306,0.0007413915844404224,0.0002453895114488016,4.8763574616729e-05
0.91,-0.0002900080999998,0.00040311871692614036,4.6412634215433e-05,0.00033338787807336856,6.97308388527719e-05
0.9105,-0.0019115081,-0.001011930827329934,-0.0010526922465203146,-0.001095803190068517,8.387236273858299e-05
0.911,-0.0017495080999999,-0.0008968128231778117,-0.0013633016714512298,-0.0009866166985642401,8.980387538642845e-05
0.9115,-0.0015875080999995,-0.0005607863386851488,-0.0012369534373936632,-0.0006477310976962072,8.694475901105847e-05
0.912,-0.0017495080999996,-0.0011687877524508956,-0.0011324165101478756,-0.0012443626362948247,7.557488384392942e-05
0.9125,-0.0002900080999995,0.00020583030922104113,-0.0007032933435068894,0.00014902309673606284,5.6807212484978336e-05
0.913,-0.0014255080999992,-0.000811379487029495,-0.001573266153627264,-0.0008438583423983698,3.247885536887467e-05
0.9135,-0.0007765080999995,-0.00037891357020722316,-0.0008948453003415575,-0.000383884811802997,4.971241595773845e-06
0.914,0.0005209919000002,0.00044244935775914683,0.00010563726319866733,0.0004654723497005451,-2.3022991941398206e-05
0.9145,0.0016559919000002,0.0004775774235000224,0.0009162202196949306,0.0005263409981167513,-4.876357461672899e-05
0.915,0.0032774919000004,0.0018435117296429413,0.002076930186643157,0.0019132425684957129,-6.973083885277188e-05
0.9155,0.0031154919000004,0.0013296023565066157,0.0020056702090583507,0.0014134747192451986,-8.387236273858297e-05
0.916,0.0006834919000006,0.00026442298815166645,0.000798724258853669,0.0003542268635380949,-8.980387538642843e-05
0.9165,-0.0019115080999995,-0.0008224030580323131,-0.0005036752578788733,-0.0007354582990212547,-8.694475901105847e-05
0.917,-0.0001275080999997,-0.0004821963538582386,8.824367063585905e-05,-0.0004066214700143092,-7.557488384392943e-05
0.9175,0.0021429919000003,0.0012690328826448396,0.0011445077273600024,0.0013258400951298177,-5.6807212484978336e-05
0.918,0.0014939919000002,0.0005409128913846195,0.0007146425820708292,0.0005733917467534944,-3.247885536887467e-05
0.9185,0.0014939919000003,0.0006682160014948235,0.0003178851358551602,0.0006731872430905974,-4.97124159577384e-06
0.919,-0.001263008099999,-0.0004501370727356392,-0.0013043404354519052,-0.00047316006467703736,2.3022991941398203e-05
0.9195,-0.0056420080999992,-0.0030303478336556225,-0.0035861460185450697,-0.003079111408272352,4.876357461672899e-05
0.92,-0.0048310080999994,-0.0018673803630702218,-0.003433155646449523,-0.0019371112019229938,6.97308388527719e-05
0.9205,-0.0080745080999994,-0.0040934317476146445,-0.005270614614132351,-0.004177304110353228,8.387236273858297e-05
0.921,-0.0035335080999993,-0.0017888119026112919,-0.002639147225199973,-0.0018786157779977202,8.980387538642845e-05
0.9215,0.0005214919000006,0.0004937127404678363,-0.00020371693688240496,0.00040676798145677787,8.694475901105847e-05
0.922,-0.0022355080999991,-0.0014117868313230997,-0.001669844533302181,-0.001487361715167029,7.557488384392942e-05
0.9225,-0.0009385080999995,-0.00011842061218662413,-0.0009430595171130975,-0.0001752278246716024,5.6807212484978336e-05
0.923,-0.0025605080999997,-0.0013788785653423257,-0.0014663765032484554,-0.0014113574207112,3.247885536887467e-05
0.9235,-0.0012630080999995,-0.0006221644921740333,-0.0006321225741540345,-0.0006271357337698073,4.971241595773845e-06
0.924,0.0003584919000001,0.0003612002800049345,0.00023869283886998003,0.00038422327194633275,-2.302299194139821e-05
0.9245,-0.0001280080999999,-0.00041442349902452735,-4.872838609283017e-05,-0.0003656599244077984,-4.8763574616729e-05
0.925,-0.0001275080999997,0.00014101265244568904,4.6265996782533404e-05,0.00021074349129846103,-6.97308388527719e-05
0.9255,-0.0012630080999999,-0.0008596485665742663,-0.0006789659508676707,-0.0007757762038356832,-8.387236273858299e-05
0.926,0.0010074919000002,0.00042642391150976816,0.00023343994480298297,0.0005162277868961966,-8.980387538642845e-05
0.9265,3.449190000059997e-05,0.00015059601833223015,9.10464414326873e-05,0.0002375407773432886,-8.694475901105847e-05
0.927,-0.0030470080999992,-0.001941945429945641,-0.0014769193753445783,-0.0018663705461017114,-7.557488384392943e-05
0.9275,-0.0011005080999995,-0.0003527180415438836,-0.001152897846417664,-0.00029591082905890527,-5.6807212484978336e-05
0.928,-0.0019115080999995,-0.0011618361841502958,-0.0017545550311622948,-0.001129357328781421,-3.247885536887466e-05
0.9285,-0.0012630080999994,-0.000710284923245707,-0.0012035532927383592,-0.0007053136816499332,-4.971241595773829e-06
0.929,-0.0015875080999995,-0.0006123861477198287,-0.0014189043076599035,-0.000635409139661227,2.302299194139821e-05
0.9295,-0.0036960080999994,-0.0020573487589467987,-0.002580049808741624,-0.002106112333563528,4.876357461672899e-05
0.93,-0.0007765080999995,0.00015987056249545627,-0.0007824211827359627,9.013972364268428e-05,6.97308388527719e-05
0.9305,-0.0015875080999996,-0.000849932673454757,-0.0009901711622258243,-0.0009338050361933398,8.387236273858297e-05
0.931,-0.0017500080999996,-0.0008970609764975099,-0.0011623067279932112,-0.0009868648518839382,8.980387538642843e-05
0.9315,-0.0001280080999998,0.0001689618140801501,-0.0002326110875348075,8.201705506909156e-05,8.694475901105847e-05
0.932,0.0003589919000002,-0.00011453590466277453,-2.826702553411944e-05,-0.00019011078850670398,7.557488384392942e-05
0.9325,0.0008454919000003,0.0007735784608797804,0.0003227268855366061,0.0007167712483948022,5.680721248497831e-05
0.933,-0.0007765080999999,-0.0004868776381364728,-6.700144930655383e-05,-0.0005193564935053475,3.247885536887467e-05
0.9335,0.0008454919000002,0.0004320845803477728,0.0006458154385378069,0.000427113338751999,4.97124159577384e-06
0.934,3.449190000059997e-05,0.0001992012077549508,2.2520361398231614e-05,0.0002222241996963491,-2.302299194139821e-05
0.9345,-0.0012630080999995,-0.0009819244270454534,-0.0006493951611215341,-0.0009331608524287242,-4.8763574616728996e-05
0.935,0.0008454919000003,0.000627513580737806,0.0001891710192763701,0.0006972444195905779,-6.97308388527719e-05
0.9355,-0.0009385080999996,-0.0006973994951368584,-0.0007711560839247533,-0.0006135271323982756,-8.387236273858297e-05
0.936,-0.0015875080999996,-0.0008710751596571311,-0.00106503132015292,-0.0007812712842707026,-8.980387538642845e-05
0.9365,-0.0017500080999997,-0.0007416549107708127,-0.0014804506950022028,-0.0006547101517597543,-8.694475901105847e-05
0.937,-0.0028850080999994,-0.0018609445005733222,-0.002407333648354629,-0.001785369616729393,-7.557488384392943e-05
0.9375,-0.0015870080999995,-0.0005959689711854588,-0.0014832859124382,-0.0005391617587004804,-5.6807212484978336e-05
0.9380000000000001,-0.0022360081,-0.0013240852542401797,-0.0013976508083847312,-0.001291606398871305,-3.247885536887467e-05
0.9385,-0.0014250080999996,-0.0007912858534245984,-0.0011198954304677468,-0.0007863146118288246,-4.971241595773845e-06
0.9390000000000001,0.0010079919000008,0.0006853647827271685,3.363817290127895e-05,0.0006623417907857704,2.3022991941398196e-05
0.9395,0.0006834919000001,0.00013240031033841417,-0.00010867172913212358,8.363673572168508e-05,4.876357461672898e-05
0.9400000000000001,-0.0007765080999994,0.00015987149347736486,-0.0009369232336786394,9.014065462459287e-05,6.97308388527719e-05
0.9405,-0.0027225080999996,-0.001417433604703571,-0.0016808424863655686,-0.0015013059674421536,8.387236273858297e-05
0.9410000000000001,-0.0019115081,-0.000977810044982309,-0.0011238143995781248,-0.0010676139203687376,8.980387538642845e-05
0.9415,-0.0011010080999996,-0.0003175391177013688,-0.0006056673889582213,-0.0004044838767124273,8.69447590110585e-05
0.9420000000000001,-0.0017500080999997,-0.0011690349726152535,-0.0005795274191035412,-0.0012446098564591831,7.557488384392943e-05
0.9425,-0.0007765080999998,-3.742247143322435e-05,-0.0001135111514278707,-9.422968391820264e-05,5.6807212484978336e-05
0.9430000000000001,-0.0015870080999998,-0.0008921267055583528,-0.0006756928532147999,-0.0009246055609272272,3.247885536887467e-05
0.9435,-0.0022360080999996,-0.0011086663524949429,-0.0009232171532061284,-0.0011136375940907167,4.971241595773845e-06
0.9440000000000001,0.0001969919000006,0.00028045214086214654,0.0001854443140235011,0.00030347513280354474,-2.302299194139821e-05
0.9445,3.449190000060008e-05,-0.00033317536041660873,-0.00022671743058577613,-0.0002844117857998798,-4.8763574616729e-05
0.9450000000000001,-0.0001280080999993,0.00014076451437285354,-0.0004209748750171942,0.00021049535322562545,-6.97308388527719e-05
0.9455,0.0023044919000002,0.0009240995709649204,0.0008747201130647028,0.0010079719337035035,-8.387236273858299e-05
0.9460000000000001,0.0011694919000001,0.000507425774503745,2.7781940627343228e-05,0.0005972296498901735,-8.980387538642845e-05
0.9465,-0.0032090080999998,-0.001471155845194424,-0.0023622575843306516,-0.0013842110861833653,-8.694475901105847e-05
0.9470000000000001,-0.0017495080999996,-0.001293193565887694,-0.001302835334855211,-0.0012176186820437645,-7.557488384392942e-05
0.9475,0.0013319919000002,0.0008635300938668643,0.0004278610994722619,0.0009203373063518428,-5.6807212484978336e-05
0.9480000000000001,-0.0020735081,-0.0012428343190312235,-0.0012468541455848945,-0.0012103554636623485,-3.247885536887467e-05
0.9485,-0.0009385080999998,-0.0005480367888947129,-0.0005691432740749355,-0.000543065547298939,-4.971241595773823e-06
0.9490000000000001,-0.0004520080999994,-4.463428154222533e-05,-0.00015179500792746747,-6.765727348362352e-05,2.3022991941398203e-05
0.9495,-0.0007760080999994,-0.0005973506256523626,-5.908963308488695e-05,-0.0006461142002690917,4.8763574616729e-05
0.9500000000000001,0.0021429919000004,0.001619622429728243,0.0014790973746230125,0.0015498915908754712,6.97308388527719e-05
0.9505,0.0001964919000001,4.206545878571966e-05,0.0007090380479172951,-4.1806903952863286e-05,8.387236273858299e-05
0.9510000000000001,0.0011689919000001,0.0005624408917875119,0.0012984949175402446,0.0004726370164010835,8.980387538642845e-05
0.9515,0.0008449919000006,0.0006554599452701165,0.0005887840324164055,0.0005685151862590579,8.694475901105847e-05
0.9520000000000001,-0.0012630080999995,-0.000925534035328067,-0.0007063846689042823,-0.0010011089191719964,7.557488384392942e-05
0.9525,0.0006829919000007,0.0006923265910218361,0.0005617369829002504,0.0006355193785368579,5.6807212484978336e-05
0.9530000000000001,-0.0007765080999996,-0.0004868757677553317,-0.0003593606107068178,-0.0005193546231242065,3.247885536887467e-05
0.9535,-0.0009385080999998,-0.0004599172905553262,-0.0010438904178596547,-0.00046488853215110004,4.971241595773845e-06
0.9540000000000001,-0.0015870080999994,-0.0006115469208205785,-0.0016062580541915258,-0.0005885239288791801,-2.3022991941398206e-05
0.9545,-0.0040200080999994,-0.002360426298990505,-0.0028060261230201805,-0.002311662724373776,-4.876357461672899e-05
0.9550000000000001,-0.0014255080999997,-0.000507984546797199,-0.0017509236370264077,-0.0004382537079444272,-6.973083885277188e-05
0.9555,-0.0015875080999996,-0.001021901368121007,-0.0018680001444054467,-0.000938029005382424,-8.387236273858297e-05
0.9560000000000001,-0.0019115080999995,-0.0010330732861545194,-0.0017363247384684373,-0.0009432694107680909,-8.980387538642843e-05
0.9565,-0.0007765080999997,-0.00025490678479104866,-0.0009307554758425056,-0.00016796202577999022,-8.694475901105847e-05
0.9570000000000001,3.3991900000100034e-05,-0.0004014426260364017,-1.214392356848988e-05,-0.00032586774219247233,-7.557488384392943e-05
0.9575,0.0031154919000002,0.0017552791537610254,0.001822888337322683,0.0018120863662460037,-5.6807212484978336e-05
0.9580000000000001,0.0011694919000001,0.00037866662132869026,0.0006968380933282354,0.00041114547669756496,-3.247885536887467e-05
0.9585,3.449190000010026e-05,-6.153772950828125e-05,0.0003355230510228312,-5.656648791250741e-05,-4.97124159577384e-06
0.9590000000000001,0.0003589919000001,0.00036086665932432647,0.0005998823416598995,0.0003378436673829283,2.3022991941398203e-05
0.9595,0.0005214919000002,5.139843322772588e-05,0.0004422497663601438,2.6348586109969044e-06,4.876357461672899e-05
0.96,0.0014944919000003,0.0012953733711004451,0.0008606496196201262,0.0012256425322476731,6.97308388527719e-05
0.9605,-0.0020735080999996,-0.001092935482838551,-0.001147264274217931,-0.0011768078455771341,8.387236273858297e-05
0.961,-0.0015870080999995,-0.0008155581663360706,-0.0012543782238556562,-0.0009053620417224991,8.980387538642845e-05
0.9615,-0.0007765080999994,-0.000155290996857525,-0.0007680263427357246,-0.00024223575586858353,8.694475901105847e-05
0.962,-0.0033710080999997,-0.001979533092949473,-0.0018280123688849618,-0.0020551079767934027,7.557488384392942e-05
0.9625,-0.0015870080999995,-0.00044267435160763813,-0.0012789501011618658,-0.0004994815640926164,5.6807212484978336e-05
0.963,-0.0011010080999992,-0.000649124824875449,-0.0014856077276204254,-0.0006816036802443236,3.247885536887467e-05
0.9635,0.0003584919000005,0.0001885817663152046,-0.0005696531710519803,0.00018361052471943073,4.971241595773845e-06
0.964,-0.0011005080999994,-0.0003682959774413958,-0.001024773710010974,-0.00034527298549999756,-2.302299194139821e-05
0.9645,-0.0019115080999995,-0.0013061772426189297,-0.0011112739399376228,-0.0012574136680022006,-4.8763574616729e-05
0.965,0.0032779919000004,0.0018437663970800443,0.0019269780177433263,0.0019134972359328162,-6.97308388527719e-05
0.9655,0.0003589919000006,-4.8652312246546e-05,0.0005866226718273905,3.522005049203698e-05,-8.387236273858299e-05
0.966,0.0011694919000002,0.0005074276582190443,0.0012348479815383249,0.0005972315336054728,-8.980387538642845e-05
0.9665,0.0042509919000001,0.0022588422705874358,0.0029433640123867322,0.002345787029598495,-8.694475901105847e-05
0.967,0.0018184919000002,0.0004908083188323906,0.0014126116110394593,0.0005663832026763202,-7.557488384392943e-05
0.9675,0.0023044919000003,0.0013497782086453788,0.001594509682973267,0.001406585421130357,-5.6807212484978336e-05
0.968,-0.0007770080999994,-0.0005945824333087811,0.00010245629741562842,-0.0005621035779399064,-3.247885536887466e-05
0.9685,0.0010074919000001,0.00042496132488323047,0.0006718435293956598,0.00042993256647900433,-4.971241595773829e-06
0.969,0.0010074919000003,0.0006851176051787481,0.00044056219215665406,0.0006620946132373498,2.302299194139821e-05
0.9695,0.0005209919000002,5.114748712794111e-05,0.0003479614061410429,2.3839125112121275e-06,4.876357461672899e-05
0.97,0.0060349918999999,0.003565624317445118,0.0031179398587960765,0.0034958934785923462,6.97308388527719e-05
0.9705,-0.0006145080999999,-0.00036343642942828814,-0.0005817425655015355,-0.0004473087921668711,8.387236273858297e-05
0.971,0.0005209919000002,0.0002384427804977074,-0.00012125068860717719,0.00014863890511127896,8.980387538642843e-05
0.9715,0.0024669919000003,0.0014664580560644304,0.0008941249400312466,0.0013795132970533719,8.694475901105847e-05
0.972,-0.0025605080999998,-0.0015742821456280348,-0.0018475669918616064,-0.0016498570294719642,7.557488384392942e-05
0.9725,0.0019804918999998,0.0013410747008273044,0.00038824292637460085,0.001284267488342326,5.680721248497831e-05
0.973,0.0008449918999997,0.0003238761229315546,-6.266045927603071e-06,0.00029139726756267985,3.247885536887467e-05
0.9735,3.449190000009999e-05,2.6580818264980133e-05,-0.00012760715446352515,2.1609576669206245e-05,4.97124159577384e-06
0.974,3.4491900000100046e-05,0.00019920497085047586,0.000140873431711589,0.00022222796279187398,-2.302299194139821e-05
0.9745,-0.0014255081,-0.0010631781911530237,-0.0005822436245604485,-0.0010144146165362948,-4.8763574616728996e-05
0.975,0.0023044919000003,0.0013570173458551861,0.0013568620323071439,0.0014267481847079582,-6.97308388527719e-05
0.9755,-0.0002905080999995,-0.0003734032612627608,6.178029347433789e-06,-0.0002895308985241778,-8.387236273858297e-05
0.976,-0.0014255080999996,-0.0007900713925240924,-0.0006996274225681624,-0.0007002675171376639,-8.980387538642845e-05
0.9765,-0.0001280080999999,6.934132109044838e-05,0.00017113510251537135,0.00015628608010150684,-8.694475901105847e-05
0.977,-0.0011010080999999,-0.0009689407314308228,-0.00039447639325401057,-0.0008933658475868934,-7.557488384392943e-05
0.9775,0.0016564919000003,0.0010257772586690682,0.0005227002311782015,0.0010825844711540463,-5.6807212484978336e-05
0.978,-0.0015875080999991,-0.0009998314830932204,-0.0012025745349738886,-0.0009673526277243458,-3.247885536887467e-05
0.9785,-0.0015880080999992,-0.0008727896255705524,-0.0010593447975423902,-0.0008678183839747785,-4.971241595773845e-06
0.979,-0.0011010080999995,-0.00036913144412866936,-0.0008953878839221481,-0.00039215443607006745,2.3022991941398196e-05
0.9795,-0.0038575080999993,-0.0021381034638022654,-0.0024188149789302693,-0.002186867038418995,4.876357461672898e-05
0.98,-0.0007760080999994,0.00016012526861352203,-0.0007653734822274935,9.039442976075006e-05,6.97308388527719e-05
0.9805,-0.0020735080999997,-0.001092937380833464,-0.0013898274795441886,-0.0011768097435720468,8.387236273858297e-05
0.981,-0.0019115080999995,-0.0009778062678600192,-0.001238624783689069,-0.0010676101432464476,8.980387538642845e-05
0.9815,-0.0002900080999999,8.79571041857348e-05,-0.00012409065059902478,1.0123451746763435e-06,8.69447590110585e-05
0.982,-0.0023985080999997,-0.001493281193513294,-0.0013123707824638114,-0.0015688560773572235,7.557488384392943e-05
0.9825,-0.0001280080999994,0.000286823748477294,-0.00016686399899594663,0.00023001653599231551,5.6807212484978336e-05
0.983,0.0011694919000002,0.0004861270755175572,0.001037372415421371,0.0004536482201486825,3.247885536887467e-05
0.9835,0.0018179919000003,0.000918329865444359,0.0015274776959537455,0.0009133586238485852,4.971241595773845e-06
0.984,0.0013314919000006,0.0008477059239060383,0.0013049629141544594,0.0008707289158474364,-2.302299194139821e-05
0.9845,-0.0001280080999994,-0.0004144291444422505,0.0007168377227437361,-0.00036566556982552156,-4.8763574616729e-05
0.985,0.0021424919000003,0.001276018299378552,0.0017751780412173966,0.0013457491382313238,-6.97308388527719e-05
0.9855,-0.0009385080999995,-0.0006974042150195902,0.00022560138739147613,-0.0006135318522810073,-8.387236273858299e-05
0.986,-0.0017495080999996,-0.0009520704385341777,-0.00029383889361014317,-0.0008622665631477492,-8.980387538642845e-05
0.9865,-0.0009390080999996,-0.0003361596331320251,-0.0005351480283159103,-0.00024921487412096657,-8.694475901105847e-05
0.987,-0.0032090080999994,-0.0020229397769756163,-0.0022886265930940923,-0.0019473648931316871,-7.557488384392942e-05
0.9875,-0.0022355080999995,-0.0009202236960177445,-0.0016525146009969962,-0.0008634164835327662,-5.6807212484978336e-05
0.988,-0.0038575080999998,-0.0021348305281750795,-0.0022036470560245396,-0.002102351672806205,-3.247885536887467e-05
0.9885,-0.0030470080999997,-0.001602290580720495,-0.002017067874527652,-0.0015973193391247212,-4.971241595773823e-06
0.989,-0.0001280080999995,0.00011736951125184825,-0.0005203239383936673,9.434651931044998e-05,2.3022991941398203e-05
0.9895,-0.0007765080999996,-0.0005976044194133806,-0.000777713792296751,-0.0006463679940301096,4.8763574616729e-05
0.99,-0.0011005080999995,-2.1237755454931676e-06,-0.0011350928222521868,-7.185461439826515e-05,6.97308388527719e-05
0.9905,-0.0017495080999995,-0.0009309383369040927,-0.0012959156014060041,-0.0010148106996426757,8.387236273858299e-05
0.991,-0.0007765080999998,-0.0004103053115601252,-0.0007044525919593469,-0.0005001091869465537,8.980387538642845e-05
0.9915,-0.0015870080999994,-0.0005605438523429969,-0.00111019874100699,-0.0006474886113540554,8.694475901105847e-05
0.992,-0.0017495080999995,-0.0011687802367556523,-0.0009085358755273788,-0.0012443551205995817,7.557488384392942e-05
0.9925,0.0010074919,0.0008545727914912691,0.0005787127204409391,0.0007977655790062908,5.6807212484978336e-05
0.993,-0.0011005080999994,-0.0006488719672687124,-0.0003942977580781234,-0.0006813508226375872,3.247885536887467e-05
0.9935,-0.0027225080999996,-0.0013519210919965483,-0.0009689873662994985,-0.0013568923335923217,4.971241595773845e-06
0.994,3.449190000015531e-05,0.0001992068815738219,0.0002644041691149721,0.00022222987351522,-2.3022991941398206e-05
0.9945,-0.0020735080999995,-0.0013871801023369783,-0.0013589162339495134,-0.0013384165277202495,-4.876357461672899e-05
0.995,-0.0036955080999998,-0.0016429807425005288,-0.0024480392130834965,-0.0015732499036477568,-6.973083885277188e-05
0.9955,-0.0015875080999997,-0.001021905173366574,-0.0012170584354081306,-0.000938032810627991,-8.387236273858297e-05
0.996,-0.0015875080999992,-0.0008710694799615571,-0.0013135799659761708,-0.0007812656045751286,-8.980387538642843e-05
0.9965,-0.0030470080999993,-0.0013901605919294524,-0.0021322848392524188,-0.0013032158329183941,-8.694475901105847e-05
0.997,-0.0014255080999996,-0.00113118881795336,-0.0009747838283634459,-0.0010556139341094308,-7.557488384392943e-05
0.9975,-0.0001280080999998,0.00013352534473534827,-0.00020068676678982564,0.00019033255722032655,-5.6807212484978336e-05
0.998,-0.0038580080999994,-0.002135079568704101,-0.0021473719634933688,-0.002102600713335226,-3.247885536887467e-05
0.9985,-0.0019120080999992,-0.0010347915404146676,-0.0011522004793882168,-0.0010298202988188938,-4.97124159577384e-06
0.999,-0.0001280080999994,0.00011737047116958468,-7.710520092825446e-05,9.434747922818645e-05,2.3022991941398203e-05
0.9995,-0.0020745080999997,-0.0012466053795540024,-0.0007804543534501269,-0.0012953689541707312,4.876357461672899e-05
1.0,0.0011694919000002,0.0011328771848174348,0.000889041389091792,0.0010631463459646632,6.97308388527719e-05
1.0005,0.0013319919000002,0.0006098107025105524,0.001307865727229338,0.0005259383397719694,8.387236273858297e-05
1.0010000000000001,0.0018184919000002,0.0008871956492468273,0.0020567153961305643,0.0007973917738603989,8.980387538642845e-05
1.0015,0.0021429919000003,0.0013044551866285314,0.0020314081827324695,0.0012175104276174729,8.694475901105847e-05
1.002,0.0001964919,-0.00019577927550659072,0.0007815782339957051,-0.0002713541593505201,7.557488384392942e-05
1.0025,0.0027909919000004,0.0017463218300215488,0.002177203934468258,0.0016895146175365703,5.6807212484978336e-05
1.0030000000000001,0.0001964919000005,-3.710055786114719e-07,0.0007234071102509592,-3.28498609474861e-05,3.247885536887467e-05
1.0035,-0.0007765080999994,-0.0003789220539064486,-0.0003350586736970632,-0.0003838932955022224,4.971241595773845e-06
1.004,-0.0007765080999995,-0.00020629215629653475,-0.0007333002861363128,-0.00018326916435513658,-2.302299194139821e-05
1.0045,-0.0020740080999992,-0.00138743106468539,-0.0013410554698546412,-0.0013386674900686608,-4.8763574616729e-05
1.0050000000000001,-0.0004520080999995,-2.122977993310489e-05,-0.0005095519015480428,4.8501058919667006e-05,-6.97308388527719e-05
1.0055,-0.0017490080999995,-0.001102656136152078,-0.0012428502802643853,-0.0010187837734134948,-8.387236273858299e-05
1.006,-0.0006140080999995,-0.00038431851695815253,-0.000834945491614081,-0.0002945146415717241,-8.980387538642845e-05
1.0065,-0.0007765080999995,-0.00025491155515067876,-0.0009136761796698218,-0.0001679667961396202,-8.694475901105847e-05
1.0070000000000001,-0.0014250080999995,-0.001130937854514994,-0.0006667266037554056,-0.0010553629706710644,-7.557488384392943e-05
